CustomerID,Gender,Age,Marital_Status,Education,Income,Family_Size,Tenure,Date_Joined,Region,TransactionID,ProductID,Product_Name,Product_Category,Quantity,Price_per_Unit,Total_Amount,Date_of_Purchase,Time_of_Purchase,Payment_Mode,Channel,Recency,Frequency,Monetary,Last_Purchase_Date,Preferred_Category,Discount_Availed,Membership_Status,Feedback_Rating,Return_Flag,Device_Used,Campaign_Response
2196,Male,55,,PhD,62886,2,10,2017-03-18,North Marvinbury,ff2a50c0-5ab3-43c9-a881-88c3788f06ed,89478,Wrong,Books,2,490.12,980.24,2025-01-06,23:52:28,Credit Card,Online,226,36,7612.1,23-03-2025,Electronics,No,Bronze,,Yes,Desktop,No
1320,F,63,Divorced,None,71535,3,14,2025-05-20,Woodsstad,da7b9095-63d6-4a39-80e3-befd4c71e0fe,64921,Nothing,Clothing,1,205.39,205.39,03/06/2025,10:17:13,UPI,Online,353,25,8725.9,03-03-2025,Books,Yes,Bronze,,No,Desktop,
1510,,60,single,Masters,,1,5,2021-05-11,Simsburgh,2ff8107a-63ba-4d86-9b0e-70ad922bda48,88012,But,Furniture,4,391.07,1564.28,2025-06-05,06:20:08,Cash,In-Store,348,14,3003.53,21-05-2025,Toys,Yes,Silver,2,No,Desktop,
7219,M,51,Widowed,High School,,6,6,2022-10-21,New Jeremy,5074ac13-fc0f-44cd-82eb-baa21ce370ed,26202,Man,Electronics,4,234.09,936.36,28 Oct 2023,21:34:54,Cash,In-Store,47,14,5090.88,24-09-2024,Electronics,Yes,,,No,Mobile,No
9154,,,Widowed,PhD,58806,3,10,2018-02-13,North Elizabethview,e79503fb-546f-4ba3-b336-d14326cfbf51,61292,Paper,Furniture,1,194.52,194.52,06 Aug 2023,21:56:14,Credit Card,In-Store,36,20,5560.25,04-05-2025,Electronics,Yes,Bronze,1,No,Mobile,No
1606,Female,31,Married,None,24136,2,12,2019-01-10,West Derek,471c10ae-cdb4-4dab-8a27-cd6942264ba4,96333,Oil,Clothing,3,61.89,185.67,18-12-2023,00:13:57,Wallet,In-Store,274,39,9073.34,30-06-2025,Clothing,Yes,None,4,Yes,Desktop,Yes
8190,Female,18,,High School,96788,2,1,2020-12-25,Mccormickview,c78a7900-d2bd-46ec-9481-13b4ddcf5003,74447,Market,Toys,5,365.83,1829.15,2025/02/26,05:01:13,UPI,Online,134,38,4114.55,28-07-2025,Clothing,Yes,None,1,Yes,Desktop,Yes
3068,Male,36,Married,None,,3,15,2023-12-10,Port Alexanderport,5738811d-70c2-403f-ba8d-03aa782a65e0,34164,Approach,Electronics,1,244.84,244.84,02/16/2024,00:33:46,Debit Card,Online,204,37,5616.21,16-09-2024,Books,Yes,None,1,No,Mobile,No
3958,Male,33,Divorced,None,101099,2,15,2022-09-03,East Kaylaville,48c6a7ed-06a5-44ec-9422-ea97e32a8787,99300,Response,Clothing,2,412.04,824.08,06 Nov 2023,03:26:54,Cash,Online,53,1,5055.51,26-12-2024,Clothing,Yes,Gold,5,No,Desktop,
3942,male,44,Married,Masters,23897,6,13,2023-02-07,West Deanna,4b658517-1519-413c-a6c7-1f155bed83be,75767,Must,Toys,4,284.29,1137.16,10/01/2024,02:48:22,Debit Card,Online,256,11,2420.2,02-09-2024,Furniture,No,None,3,Yes,Desktop,No
7658,Male,48,Married,PhD,109134,4,3,2018-03-21,Port Francisco,e1a47e10-2d53-4dd0-8f8e-bc5accc56569,64040,Ago,Toys,4,344.89,1379.56,21 Dec 2023,09:49:08,Credit Card,Online,192,16,6587.4,28-07-2025,Groceries,Yes,,5,Yes,Mobile,
8007,Femael,21,single,Masters,,3,14,2025-02-17,North Charlesberg,5e84f058-d5a8-44eb-8939-23de8babce3b,86350,Old,Books,4,349.98,1399.92,27-11-2023,09:45:47,Credit Card,Online,216,36,9112.75,21-09-2024,Books,Yes,,,Yes,Mobile,Yes
2854,,65,Divorced,,,2,12,2025-06-17,Nixonland,86c2ad8f-bb36-47b0-baed-6f49245fd841,46624,Make,Furniture,3,471.69,1415.07,2024/09/08,12:45:33,Wallet,Online,59,40,8658.7,22-02-2025,Toys,Yes,Silver,5,Yes,Mobile,Yes
6785,Female,65,,Bachelors,130108,4,8,2020-06-05,Huberburgh,2ea9ef6c-4905-4b93-890a-83b4b639529e,32984,Those,Electronics,4,317.54,1270.16,04-02-2025,02:39:06,Debit Card,In-Store,237,43,1149.25,20-07-2025,Books,No,None,4,Yes,Desktop,Yes
3136,M,,Single,,94412,6,6,2017-11-19,Hansenfort,32339053-9242-4a54-a6f9-c0e165339cf0,83553,Power,Electronics,2,349.44,698.88,25-02-2025,05:59:06,Debit Card,In-Store,278,50,8748.19,06-11-2024,Electronics,No,,2,No,Desktop,
1336,Female,26,,PhD,146676,3,6,2019-02-17,South Kimberly,f455af73-c0a7-4d9c-a5ac-cd5a48f18eed,95729,Class,Furniture,4,172.92,691.68,05 Nov 2023,10:01:18,Wallet,Online,250,21,3055.61,09-02-2025,Furniture,Yes,Bronze,1,No,Mobile,
5722,male,42,single,None,76034,1,8,2022-05-27,South Christopherview,c5c5b37a-f85e-46a1-9dad-09b252c21221,62976,Treatment,Electronics,2,46.22,92.44,06 Sep 2024,14:38:13,UPI,In-Store,25,46,7290.74,15-04-2025,Groceries,No,Bronze,1,Yes,Mobile,
6134,male,52,,High School,50823,1,7,2022-03-14,Matthewsstad,9e0b7b01-7536-49ef-9873-dad95a1baf0e,32613,Teach,Groceries,3,405.76,1217.28,08-01-2025,10:27:43,Wallet,In-Store,126,32,2045.46,09-06-2025,Clothing,Yes,,3,No,Desktop,
3509,Female,45,,Bachelors,144538,3,12,2016-06-12,Maddoxshire,6e935615-38da-4a90-970f-ad328135f15a,47982,Stop,Books,3,77.09,231.27,2024-06-05,20:50:09,Cash,In-Store,258,46,1117.79,23-09-2024,Clothing,Yes,Bronze,4,No,Desktop,Yes
7870,Female,49,Single,,117415,3,3,2019-05-30,Johnmouth,92502e59-13f0-4822-9374-8a1145712959,58864,Call,Toys,4,157.76,631.04,08/27/2024,14:25:59,Wallet,Online,319,37,8829.28,19-07-2025,Clothing,No,None,1,No,Mobile,
9692,Femael,33,Widowed,PhD,82827,4,9,2020-08-09,Wagnerchester,1d4a3d81-b3a7-40e0-8b08-587d1963c26d,95814,Rather,Clothing,2,52.73,105.46,15-06-2025,16:08:13,Wallet,In-Store,67,21,3012.8,05-03-2025,Groceries,No,Gold,2,Yes,Desktop,Yes
5728,Femael,19,Divorced,PhD,40753,4,6,2023-01-22,South Haleyfurt,8a3c3b5e-801e-41da-85b1-ed25f1533ae8,74722,Left,Electronics,5,350.2,1751.0,05-10-2023,06:45:55,Cash,In-Store,129,43,6431.33,18-08-2024,Clothing,Yes,None,1,No,Mobile,
9889,male,,Married,None,87545,1,2,2023-06-13,Brownhaven,7f9d3e64-c1a6-423b-9f64-eeed5c9d927d,91973,Letter,Clothing,3,41.17,123.51,16-03-2025,19:37:34,Wallet,Online,215,3,1662.41,21-10-2024,Electronics,No,Bronze,,Yes,Desktop,No
9757,,36,single,High School,44468,5,1,2023-12-16,Port Heatherbury,ec814510-c42e-4fc8-9372-e80dee892190,88732,Attention,Groceries,4,22.16,88.64,16 Dec 2024,22:09:19,Cash,In-Store,347,16,9743.0,27-12-2024,Clothing,No,Bronze,3,Yes,Desktop,No
7459,,43,Widowed,,,4,7,2020-12-31,Sullivanchester,2c649adf-a998-48e1-b612-41be8b8ce7be,72242,Chair,Furniture,1,399.22,399.22,28 Dec 2023,01:52:38,UPI,In-Store,238,7,4639.42,30-12-2024,Furniture,Yes,Silver,3,Yes,Desktop,No
1042,Male,40,Single,High School,116562,4,9,2020-05-26,Maryshire,dd81b7f5-7d59-41c6-a8f1-e091ffb8102d,29476,Likely,Books,3,160.43,481.29,25 Sep 2024,08:53:29,Debit Card,In-Store,167,50,2053.9,15-12-2024,Electronics,No,Silver,4,No,Mobile,
7049,F,18,Single,PhD,89812,5,13,2024-12-04,North Jacquelinestad,dd9d2e4d-483e-4d69-9c7a-bd161c153057,14087,Easy,Clothing,5,214.22,1071.1,04 Jul 2024,19:40:08,Wallet,Online,42,11,3789.84,20-03-2025,Furniture,Yes,Silver,4,No,Mobile,No
1472,,43,single,High School,21987,4,4,2017-10-23,Knappville,0bc4d7ba-70d0-4bcb-a949-ece5e3395b1a,18301,Every,Clothing,5,394.0,1970.0,24-12-2024,10:14:16,Credit Card,In-Store,160,41,5754.11,07-08-2024,Clothing,Yes,Silver,1,No,Mobile,No
9784,male,58,Married,High School,113678,4,1,2024-07-10,New Danielmouth,e0b62f90-0adb-44ff-a0b5-5615d3b6ef1b,42207,Natural,Clothing,4,15.86,63.44,24 Sep 2024,23:16:06,UPI,Online,25,6,7764.67,15-05-2025,Furniture,Yes,Bronze,,Yes,Desktop,Yes
9069,M,62,Widowed,Masters,104350,2,4,2018-08-25,Lake Kelly,0623ffbf-1e42-42b8-8067-9b62318cd979,70933,Process,Furniture,5,496.97,2484.85,2025-04-13,01:25:59,Debit Card,In-Store,230,29,8455.3,16-05-2025,Electronics,No,Bronze,3,Yes,Mobile,Yes
8460,M,56,Single,PhD,,6,14,2023-04-17,Jackiefort,26f341c8-04f7-48c8-9215-b5033012f819,16505,Nor,Furniture,5,301.27,1506.35,08/21/2023,12:05:41,Wallet,In-Store,128,3,1514.69,11-09-2024,Toys,Yes,None,,No,Desktop,No
8975,Male,,Single,High School,117821,1,3,2016-05-02,Rachelborough,f2be029f-1514-4755-838e-9a615200044b,22577,Computer,Toys,2,139.7,279.4,26-03-2025,10:29:11,Cash,In-Store,15,11,176.34,26-02-2025,Toys,Yes,Gold,5,No,Desktop,
2220,Male,64,Married,None,46643,4,9,2018-10-08,Lake Willie,4773e66a-6db2-4020-8a67-01436090103c,82954,Everything,Electronics,3,142.46,427.38,11/13/2023,21:47:52,Debit Card,In-Store,56,7,4156.71,17-03-2025,Books,Yes,None,1,Yes,Desktop,No
2167,F,43,,PhD,117380,3,9,2022-07-18,North Paulshire,6fb138c2-c350-4f4f-b1b8-f079299094c0,43457,Spend,Toys,2,404.05,808.1,13-07-2025,13:23:05,Debit Card,In-Store,16,47,3733.19,10-05-2025,Clothing,No,,1,No,Mobile,
1920,M,24,single,PhD,133481,4,15,2019-07-19,North Alisha,9d37efb6-eafb-4e90-94ec-84ce002ccb25,36406,Sure,Furniture,3,220.96,662.88,11/13/2023,14:41:15,Wallet,Online,342,6,4471.49,08-05-2025,Clothing,Yes,Silver,2,No,Mobile,Yes
7609,Female,46,single,PhD,82001,1,5,2015-11-30,East Jessica,059c1ba0-bbec-421d-b610-901c2196b3b5,87292,Mother,Toys,5,455.92,2279.6,12/13/2023,04:59:05,Cash,Online,149,34,293.49,23-12-2024,Groceries,Yes,Silver,5,Yes,Mobile,No
5554,male,36,single,High School,94397,2,5,2023-04-21,Franciscostad,b3aa7efe-4458-4885-ab90-99a435a240ae,99593,Raise,Books,5,54.31,271.55,2023-09-28,00:47:53,UPI,Online,192,2,5382.7,06-04-2025,Groceries,Yes,None,3,No,Desktop,
3496,Male,67,Married,Masters,133483,3,6,2019-08-25,South Elizabeth,770c7798-37cc-463b-b2a0-345990604f62,43586,Speak,Clothing,2,78.9,157.8,16 May 2024,10:07:23,Wallet,Online,160,44,450.77,26-03-2025,Electronics,No,Gold,5,No,Desktop,No
6703,M,33,Widowed,Bachelors,,1,5,2021-07-02,Jeremyborough,932d1648-6769-40f1-ae01-b9e0746b161a,10609,Every,Clothing,2,196.62,393.24,17 Dec 2023,09:15:51,UPI,In-Store,358,1,8804.59,15-02-2025,Furniture,Yes,None,,No,Mobile,Yes
2494,,23,Married,,46119,5,9,2019-10-24,Randyton,d1f16485-429a-4a7c-8c80-d33aad5be3c8,32789,Allow,Books,4,235.79,943.16,13-06-2024,12:30:11,Debit Card,In-Store,202,24,5378.52,06-03-2025,Books,Yes,Gold,3,Yes,Desktop,
4909,,60,Married,PhD,121652,5,4,2016-07-28,North Sandy,9bdc70d1-9cbf-4b8c-b410-2d5d1db14bfc,17212,For,Books,1,262.35,262.35,01/02/2025,21:24:45,UPI,Online,347,35,9742.29,15-04-2025,Toys,No,Silver,,No,Desktop,No
4696,Femael,70,single,High School,143620,3,10,2022-05-08,Christopherfurt,1fa382e8-895c-4d99-83b3-8eb403902c5d,69609,Home,Groceries,2,339.79,679.58,07-01-2025,18:49:33,Cash,In-Store,104,33,1648.96,21-04-2025,Groceries,Yes,Silver,5,Yes,Desktop,No
5635,,63,Widowed,None,31227,4,13,2021-02-01,Lake Chadfurt,2d921dab-4152-4bff-a61b-973817b16c43,41467,Spend,Furniture,3,335.41,1006.23,2025-06-06,03:24:59,Credit Card,Online,76,29,2463.18,06-09-2024,Groceries,No,Silver,4,Yes,Desktop,No
5951,Femael,50,Married,Bachelors,88713,1,14,2024-02-08,Willischester,ba47680f-eca0-4629-a05b-c7eac0a15dbc,21648,Boy,Furniture,4,22.2,88.8,10-12-2024,08:10:44,Debit Card,In-Store,347,39,2416.99,31-05-2025,Groceries,Yes,Silver,1,Yes,Desktop,
2311,Male,36,Single,Masters,100299,3,4,2019-03-04,South Dakota,7922b440-e0f1-444c-afd1-b5881054b2d5,81884,Arm,Clothing,1,57.57,57.57,24 Aug 2023,15:52:14,Debit Card,In-Store,120,31,3219.86,04-01-2025,Toys,Yes,None,3,No,Desktop,
7944,,32,single,Bachelors,81396,5,2,2022-08-20,Port Brenda,4da08e48-3531-418a-a4c5-8b47160934d1,72208,Trip,Electronics,1,306.37,306.37,2024/09/15,19:53:00,Credit Card,In-Store,243,47,683.72,28-08-2024,Toys,Yes,None,,Yes,Mobile,No
1719,M,59,Divorced,Masters,89991,5,15,2018-06-30,Arianaberg,2dca365a-2504-4d28-9e6a-e4592980f6ff,16725,Kind,Toys,5,83.4,417.0,2024/03/30,02:51:36,UPI,Online,259,15,6162.5,13-05-2025,Groceries,Yes,Gold,4,No,Desktop,No
7730,F,22,Widowed,PhD,130548,4,2,2016-05-01,Juliefurt,cada4f80-a9e7-42d4-bd08-b32c62d60e93,95461,Civil,Clothing,3,179.46,538.38,22 Aug 2024,03:03:36,UPI,In-Store,216,15,7214.19,21-09-2024,Furniture,Yes,Bronze,5,Yes,Mobile,Yes
7916,male,32,Divorced,None,21361,5,9,2016-09-01,Jamesmouth,8da0365b-f898-47b9-805c-acec877409a9,11504,Response,Toys,5,385.38,1926.9,2025-02-13,04:46:29,UPI,Online,283,11,877.95,24-04-2025,Furniture,Yes,None,4,Yes,Desktop,
1304,M,,Divorced,,27950,2,14,2024-05-15,New Victor,be015802-d2eb-4277-b64d-4de0a92a9880,71249,Executive,Toys,5,227.13,1135.65,07/31/2025,17:53:45,Wallet,In-Store,341,16,8039.94,25-02-2025,Books,No,Bronze,4,No,Mobile,Yes
5135,male,46,Single,Bachelors,,5,14,2020-10-14,Rodneyfurt,4082fcda-7580-44e9-9945-0186da018d29,38601,Man,Groceries,3,33.26,99.78,25-03-2024,19:14:26,Debit Card,Online,193,41,2543.22,21-02-2025,Toys,No,,3,No,Mobile,
4747,Female,28,Single,None,,1,1,2017-02-06,Gonzalezburgh,6dcc9c60-9e35-436f-a6aa-394c0cbe938d,88694,Ever,Clothing,3,216.59,649.77,2023/11/27,15:06:49,Wallet,In-Store,196,22,5723.19,23-12-2024,Clothing,No,None,2,No,Desktop,
2336,Femael,50,Married,Bachelors,60130,5,14,2020-03-20,Stanleyfort,45ee432d-6a07-4213-b129-cec79b69554d,38255,Someone,Furniture,1,309.98,309.98,04 Sep 2024,22:47:15,Debit Card,In-Store,83,35,1694.96,15-12-2024,Groceries,No,Silver,3,No,Desktop,
7600,M,35,single,Masters,59549,1,5,2024-05-11,Heatherstad,53c93ae7-7cf0-4bb3-b343-d9eb7466ef02,86278,Able,Books,3,330.52,991.56,08 Jun 2025,05:41:09,UPI,In-Store,142,18,442.25,28-06-2025,Furniture,Yes,Silver,3,Yes,Mobile,No
5055,Male,53,Widowed,,34082,4,6,2020-08-26,South Joseland,1e0d02b5-fe74-42cd-9d83-ad037066e289,41056,Determine,Toys,5,262.17,1310.85,2025-04-24,11:16:55,Wallet,Online,21,11,8717.63,19-03-2025,Groceries,Yes,Silver,5,No,Desktop,
3546,M,57,Divorced,None,42458,4,1,2020-03-22,Cassandramouth,da587e8a-a25d-4b29-afff-cfd2341ef40b,44600,Mouth,Clothing,5,74.26,371.3,17 Aug 2024,15:39:36,UPI,Online,124,8,4522.19,20-07-2025,Electronics,No,Gold,2,Yes,Desktop,
8369,Female,51,Divorced,PhD,,3,1,2021-11-25,New Jennyborough,ac75c344-608e-449e-84b9-e6020d31812e,89294,Player,Toys,1,291.79,291.79,03 Sep 2023,01:32:46,Cash,Online,35,34,7089.29,15-10-2024,Toys,Yes,None,1,Yes,Mobile,
8780,,,Married,High School,49853,6,7,2025-02-20,North Elizabethmouth,9d1b83df-a46b-4fce-a78d-147c3d877034,91412,Either,Furniture,3,278.91,836.73,2023-09-03,21:44:46,Credit Card,In-Store,153,5,2530.71,12-07-2025,Books,Yes,,5,No,Mobile,No
6053,F,41,single,Masters,141000,3,14,2020-01-15,Williamfort,fb37afae-cd85-43ca-993e-638d774c0afa,71537,Sort,Groceries,5,457.9,2289.5,17-05-2025,10:35:41,Cash,Online,292,28,3027.3,24-07-2025,Furniture,No,Bronze,4,Yes,Desktop,
9810,F,29,Divorced,High School,88317,6,11,2020-07-21,Lake Jessicaborough,fe0d40b4-6949-4671-be55-33bae8a2f417,82459,Campaign,Electronics,5,96.83,484.15,16-05-2024,06:05:21,Cash,In-Store,134,18,4864.7,23-05-2025,Books,Yes,None,4,Yes,Desktop,Yes
7284,Male,31,Divorced,None,62685,1,9,2018-10-31,Port Chad,6a39aaa6-daba-450d-8a3d-d859c5ce099c,54548,World,Electronics,2,287.34,574.68,04/06/2025,21:19:21,UPI,In-Store,35,17,4103.52,14-11-2024,Groceries,Yes,None,2,No,Mobile,No
7706,,60,single,,29309,6,13,2023-05-24,Sherrymouth,b7b651ee-028b-4fb6-8528-ac362545034c,77809,Yet,Groceries,3,395.4,1186.2,09/27/2023,04:10:31,Debit Card,In-Store,358,12,1479.25,12-12-2024,Books,Yes,None,,No,Desktop,
3595,Femael,47,Widowed,None,52257,1,6,2023-12-02,East Christinachester,7a36e788-f71f-49a6-add4-9c966744cb9e,60242,Above,Toys,1,369.59,369.59,2023-09-02,05:43:34,UPI,Online,363,25,1700.56,19-10-2024,Electronics,No,,3,No,Desktop,
8584,male,52,single,Masters,91373,3,8,2021-02-14,Port Seanport,9927839b-11d1-4e50-a7e2-189bf4b4c704,24253,Reveal,Groceries,3,71.03,213.09,27 Apr 2025,17:41:07,Cash,Online,37,6,9849.69,29-05-2025,Toys,Yes,Bronze,3,Yes,Mobile,No
8005,F,35,Divorced,Masters,145424,4,5,2017-01-29,Madisonfort,34fadee1-0696-4d48-98d4-2238331de35c,32391,Pull,Furniture,1,139.53,139.53,17-03-2024,12:47:06,Debit Card,In-Store,183,47,2969.01,02-02-2025,Furniture,No,None,2,Yes,Desktop,
4678,Male,47,Single,PhD,44048,2,3,2016-05-21,Samanthaside,6450dd3c-0152-4e60-90f5-3bd872e89652,35507,Good,Electronics,2,152.89,305.78,06 Oct 2023,15:41:15,Credit Card,In-Store,81,1,731.51,12-06-2025,Electronics,Yes,Gold,2,Yes,Mobile,
8586,Male,53,,Masters,144656,1,13,2016-07-27,Faulknerside,3e2bf9c9-636f-4e5c-a253-e70687ad8b26,43422,Democrat,Groceries,4,485.72,1942.88,2024-04-16,23:04:14,Cash,In-Store,335,34,1172.38,02-09-2024,Groceries,No,None,3,Yes,Desktop,Yes
9022,M,50,Divorced,,,4,10,2020-07-02,East Leonard,dd92dd7c-0db9-47a9-9e91-a71c7374ccbf,57059,Act,Groceries,1,455.02,455.02,14 Aug 2024,14:07:48,Cash,In-Store,326,28,608.33,17-10-2024,Clothing,No,Bronze,1,No,Mobile,No
5168,Female,30,Married,PhD,,1,15,2016-09-28,Kevinside,1d2467e2-0191-419d-845c-3fbb52ecac27,99893,Goal,Groceries,1,314.42,314.42,25 Apr 2024,20:37:35,Credit Card,Online,184,44,5042.11,11-05-2025,Electronics,No,None,5,Yes,Mobile,No
8278,M,50,Married,Bachelors,139607,4,13,2017-01-10,Richardton,05f4949b-ef10-46cc-9caa-59947dd12d57,54558,Leave,Books,2,280.35,560.7,12/22/2023,07:13:07,Wallet,In-Store,50,50,3661.31,12-08-2024,Books,Yes,Gold,5,No,Mobile,No
9263,,53,Married,,73074,3,14,2022-09-24,New Cole,998d65ba-9d60-42c5-a6cf-cbd879d29001,15116,Understand,Clothing,4,258.85,1035.4,03 Apr 2025,18:18:47,Debit Card,In-Store,281,42,1487.48,14-02-2025,Toys,No,None,2,No,Mobile,Yes
2817,Female,25,,None,,3,2,2017-05-22,Port Annahaven,1e392331-a142-468f-aac3-8bd31afc388c,36920,Whether,Furniture,3,475.67,1427.01,2024-05-10,01:33:41,Debit Card,In-Store,347,40,8375.64,12-05-2025,Clothing,No,Gold,1,No,Desktop,Yes
1651,M,18,,Masters,111845,3,13,2019-10-19,Matthewfurt,58c69158-04b4-4ac9-a831-7f0dbe9063fb,99694,He,Books,4,232.63,930.52,2024/05/06,04:48:05,Wallet,Online,337,44,3683.72,28-11-2024,Clothing,Yes,Bronze,,No,Mobile,Yes
2914,male,59,single,None,35946,1,12,2020-10-30,South Christinabury,538cc0ca-17ac-47e9-9b7e-24ca722b4439,17213,Political,Toys,3,16.85,50.55,2024/12/14,11:21:20,Credit Card,In-Store,300,23,2938.53,17-03-2025,Electronics,No,,1,Yes,Mobile,Yes
9044,Male,50,Single,Bachelors,149106,6,7,2025-05-21,West Nicholas,5d71a898-6497-4593-892e-8c93d105c8d6,24927,Work,Clothing,1,11.67,11.67,10/14/2024,01:22:11,UPI,Online,316,32,2484.26,20-03-2025,Furniture,Yes,,3,Yes,Desktop,
7506,,41,,None,94672,3,2,2025-07-13,North Williamstad,9beab529-9801-4a2f-a5b8-36938fbba749,47051,Fire,Furniture,3,211.55,634.65,2025-01-16,22:51:50,UPI,Online,264,36,7284.57,06-02-2025,Books,Yes,Silver,5,Yes,Desktop,No
7841,Femael,69,,Masters,70308,1,2,2020-08-11,East Mark,3ee82983-d557-4241-91dd-b9bf613d2de9,75444,Oil,Electronics,5,156.13,780.65,24-12-2024,22:55:06,Cash,Online,123,47,8044.1,12-12-2024,Groceries,Yes,,2,No,Mobile,No
8079,,31,Single,Masters,120456,4,8,2023-05-18,Bartlettburgh,64bfc76d-1874-4d7d-9190-c53fb2d2570a,15723,Education,Clothing,2,459.79,919.58,2025-06-21,10:14:29,Wallet,Online,358,36,632.63,17-11-2024,Furniture,No,None,5,No,Desktop,Yes
1916,male,56,single,Masters,135395,2,14,2019-06-27,Port Leslieview,f16287e4-e9c3-49e0-b602-f8ac10f1bc81,84341,Under,Electronics,1,218.65,218.65,2025-02-11,08:40:11,Wallet,In-Store,199,23,1637.0,24-10-2024,Groceries,Yes,,2,No,Mobile,Yes
2562,M,31,Divorced,High School,136570,6,10,2018-09-25,South Marcus,6231ee73-42c2-42eb-81bf-9e733f800385,40870,Likely,Clothing,2,332.24,664.48,11 Mar 2025,04:19:03,UPI,In-Store,58,45,9891.13,09-12-2024,Electronics,Yes,,5,Yes,Desktop,Yes
2101,Female,36,Divorced,PhD,29763,6,15,2019-08-09,Michaelshire,add702c9-2747-493c-9ae7-7eab084a6780,68972,Hospital,Books,2,339.02,678.04,18 May 2024,04:05:58,Cash,Online,59,24,4761.22,26-05-2025,Clothing,No,None,,No,Desktop,
3415,,65,Single,Masters,107138,3,2,2017-08-20,Thompsonburgh,31567f2a-cef7-4829-b63e-6ef4f8dfcc3a,26539,And,Groceries,3,469.91,1409.73,06/27/2024,20:38:28,Wallet,In-Store,235,40,7213.29,25-04-2025,Clothing,Yes,Bronze,4,Yes,Desktop,No
3531,male,43,Divorced,Bachelors,73414,6,13,2022-08-25,Port Tracychester,08601833-479d-4cda-b396-ea37f065c817,58566,Director,Furniture,1,377.32,377.32,13-07-2024,23:24:34,Wallet,Online,274,10,929.17,02-11-2024,Furniture,Yes,None,,Yes,Mobile,
9328,Femael,42,Divorced,,58615,6,9,2018-08-09,Lake Lisa,99bd6240-a853-4961-a32d-03021a82833c,89450,Us,Electronics,2,79.87,159.74,04/09/2024,17:23:55,Credit Card,Online,109,32,5757.97,11-07-2025,Electronics,No,None,1,No,Desktop,Yes
1756,F,61,Widowed,None,122911,4,5,2025-07-31,Port Amanda,3f46a43a-53e2-4047-a608-7b53ca226cfe,16980,Professional,Books,4,109.02,436.08,12-04-2025,06:13:58,Credit Card,Online,270,23,1197.66,07-07-2025,Furniture,Yes,None,2,Yes,Desktop,
2018,F,48,Widowed,Masters,96886,6,7,2022-10-26,South Jason,86b8afef-ad44-4c48-9e8a-10da13fc927f,62789,Per,Clothing,3,120.88,362.64,11-10-2024,10:44:56,UPI,In-Store,8,8,1891.7,01-06-2025,Furniture,Yes,Silver,5,No,Mobile,
6706,male,21,Single,High School,,6,9,2018-10-30,Melvintown,fcd6c18e-2b54-400d-8e08-9bb4c509d558,55838,Practice,Clothing,4,242.88,971.52,2025/05/03,14:28:51,Debit Card,Online,213,6,6915.27,21-01-2025,Toys,Yes,None,4,Yes,Mobile,Yes
8359,male,68,single,Masters,130359,4,15,2020-04-27,Port Lindachester,371ecd7b-27cd-4130-8722-9389571aa876,54118,Blue,Furniture,3,214.96,644.88,10/15/2023,03:27:58,Cash,In-Store,141,31,7653.07,09-09-2024,Books,Yes,Silver,5,No,Desktop,No
8319,Female,51,Widowed,,64529,5,8,2024-07-28,Christianshire,8c32bdb2-d42a-495e-8fcf-601f1cb9b73a,76255,Degree,Furniture,5,11.83,59.15,2024-10-21,18:15:19,Wallet,Online,243,16,3819.98,30-09-2024,Groceries,No,Bronze,,No,Desktop,
2128,,34,Divorced,None,44036,3,5,2024-08-16,South Kenneth,743e8531-5dfb-4922-8aa6-b006436adb9d,10094,Stand,Electronics,5,386.01,1930.05,11 Dec 2024,15:32:37,Debit Card,In-Store,314,33,4407.15,28-12-2024,Furniture,Yes,Gold,2,Yes,Mobile,No
8900,male,38,Married,PhD,133646,3,1,2020-03-28,Maryfurt,a1d8507b-d7aa-4f83-99f6-864dffce50b3,37886,Pay,Books,1,150.34,150.34,17 May 2025,06:45:43,Cash,Online,198,20,2859.36,20-11-2024,Electronics,Yes,,4,No,Desktop,Yes
1149,,51,single,High School,124492,4,11,2019-04-24,Brooksfort,01b158e9-0406-4f44-bce4-0679a8c6dbc0,79758,Ok,Electronics,3,246.73,740.19,2024/06/18,13:22:55,Debit Card,Online,138,25,1404.89,09-08-2024,Electronics,Yes,Silver,1,No,Mobile,Yes
7558,Femael,41,Divorced,,129002,3,9,2018-09-21,West Alejandrostad,247474b3-1d7d-4bb3-8e00-44e207af3b8a,48086,Less,Toys,1,477.52,477.52,2024/01/01,21:44:34,UPI,Online,153,11,565.51,18-03-2025,Toys,No,,5,No,Desktop,
1712,Female,29,single,None,87857,3,13,2019-12-08,North Justin,4572b385-9e32-4085-b24f-92b9ca0841de,16957,Make,Toys,2,435.41,870.82,12/24/2024,03:31:58,Wallet,Online,284,30,514.04,28-08-2024,Toys,No,Gold,,Yes,Desktop,
4908,male,22,Married,None,131933,2,9,2018-12-28,North Roberttown,ae11d3c2-3130-4c8f-920e-0734564d46aa,97680,At,Groceries,4,450.39,1801.56,01/22/2024,02:03:16,UPI,Online,346,17,1748.3,08-06-2025,Clothing,Yes,Silver,,Yes,Desktop,Yes
